,title,discountedPrice,price,subType,type,rating,Member_number,foodtype
2130,Bambino Premium Penne Pasta 250 g,65.1,70.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,3.8,1240,"Foodgrains, Oil & Masala"
2131,Weikfield Cheezy Mac Instant Pasta 77 g,21.0,25.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,1.0,1792,"Foodgrains, Oil & Masala"
2132,Weikfield Penne Pasta 200 g,65.1,70.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.0,4486,"Foodgrains, Oil & Masala"
2133,Knorr Mast Masala Instant Soupy Noodles 300 g,55.8,60.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.0,1757,"Foodgrains, Oil & Masala"
2136,Elephant Roasted Vermicelli 200 g,32.55,35.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.1,3051,"Foodgrains, Oil & Masala"
2138,Bambino Premium Penne Pasta 500 g,139.5,150.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.3,4676,"Foodgrains, Oil & Masala"
2139,Elephant Roasted Vermicelli 500 g,65.1,70.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,3.8,2142,"Foodgrains, Oil & Masala"
2140,Blue Bird Fusilli Pasta 500 g,115.32,124.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,2.0,4939,"Foodgrains, Oil & Masala"
2142,Blue Bird Vermicelli 200 g,18.6,20.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.0,1595,"Foodgrains, Oil & Masala"
2146,Del Monte Domestic Penne Pasta 1 Kg,195.3,210.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.1,2560,"Foodgrains, Oil & Masala"
2147,Weikfield Fusilli Pasta 200 g,65.1,70.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,3.9,2393,"Foodgrains, Oil & Masala"
2149,Peacock Brown Rice Vermicelli 200 g,112.5,125.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,5.0,3500,"Foodgrains, Oil & Masala"
2150,Koka Curry Flavoured Instant Cup Noodles 70 g,83.7,90.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.3,1213,"Foodgrains, Oil & Masala"
2152,Peacock Rice Vermicelli 200 g,112.5,125.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,1.0,1404,"Foodgrains, Oil & Masala"
2154,Ching's Secret Manchurian Instant Noodles 240 g,39.0,60.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,1.7,1265,"Foodgrains, Oil & Masala"
2155,Ching's Secret Schezwan Instant Noodles 240 g,39.0,60.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.2,1006,"Foodgrains, Oil & Masala"
2158,Top Ramen New Masala Instant Noodles 420 g,49.0,68.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,4.1,2532,"Foodgrains, Oil & Masala"
2159,Maggi 2-Minute Masala Instant Noodles 560 g,75.0,91.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,5.0,2811,"Foodgrains, Oil & Masala"
2161,Tasty Treat Penne Pasta 1 Kg,130.0,260.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,3.6,1737,"Foodgrains, Oil & Masala"
2162,Tasty Treat Fusilli Pasta 1 Kg,130.0,260.0,"Noodle, Pasta and Vermicelli",Snacks and branded foods,3.7,3266,"Foodgrains, Oil & Masala"
2163,Kellogg's Chocos Variety Pack 156 g,49.0,60.0,Breakfast cereals,Snacks and branded foods,3.7,4981,"Foodgrains, Oil & Masala"
2164,RiteBite Max Protein Daily Choco Classic Bars 50 g (Pack of 6),306.0,340.0,Breakfast cereals,Snacks and branded foods,4.1,1934,"Foodgrains, Oil & Masala"
2166,RiteBite Max Protein Choco Fudge Meal Replacement Bar 75 g,98.4,120.0,Breakfast cereals,Snacks and branded foods,4.0,3400,"Foodgrains, Oil & Masala"
2167,Zerobeli Corn Flakes 375 g,118.5,150.0,Breakfast cereals,Snacks and branded foods,3.2,4301,"Foodgrains, Oil & Masala"
2169,Zerobeli Choclaq Choco Flakes 350 g,139.2,160.0,Breakfast cereals,Snacks and branded foods,4.1,1098,"Foodgrains, Oil & Masala"
2170,"Oateo Muesli Mad Mix with Raisins, Cherry & Almonds 400 g",279.5,325.0,Breakfast cereals,Snacks and branded foods,3.9,2208,"Foodgrains, Oil & Masala"
2171,"Oateo Muesli Tropical Mix with Coconut, Papaya, Mango & Pineapple 400 g",279.5,325.0,Breakfast cereals,Snacks and branded foods,3.9,3672,"Foodgrains, Oil & Masala"
2172,True Elements Honey Crunch Baked Granola 350 g,274.35,295.0,Breakfast cereals,Snacks and branded foods,4.2,3651,"Foodgrains, Oil & Masala"
2173,True Elements Cranberry & Blueberry Muesli 1 kg,553.35,595.0,Breakfast cereals,Snacks and branded foods,3.9,3957,"Foodgrains, Oil & Masala"
2176,Zerobeli Crunchy Honey Almond Muesli 250 g,139.2,160.0,Breakfast cereals,Snacks and branded foods,4.8,3822,"Foodgrains, Oil & Masala"
2177,Oateo Apple & Ceylon Cinnamon Instant Oatmeal 258 g (Pack of 6),81.0,90.0,Breakfast cereals,Snacks and branded foods,4.6,4588,"Foodgrains, Oil & Masala"
2178,Oateo Instant Oats 1 Kg,169.15,199.0,Breakfast cereals,Snacks and branded foods,4.3,2622,"Foodgrains, Oil & Masala"
2179,Oateo Instant Oats 1.5 Kg,200.1,290.0,Breakfast cereals,Snacks and branded foods,4.0,2117,"Foodgrains, Oil & Masala"
2181,Oateo Oats Bran 400 g,130.5,150.0,Breakfast cereals,Snacks and branded foods,2.4,3819,"Foodgrains, Oil & Masala"
2182,Oateo Rolled Oats 1 Kg,221.2,280.0,Breakfast cereals,Snacks and branded foods,4.4,1884,"Foodgrains, Oil & Masala"
2183,Oateo Rolled Oats 500 g,130.5,150.0,Breakfast cereals,Snacks and branded foods,3.0,2595,"Foodgrains, Oil & Masala"
2184,Saffola Classic Masala Instant Oats 40 g,13.95,15.0,Breakfast cereals,Snacks and branded foods,4.4,3046,"Foodgrains, Oil & Masala"
2186,Oateo Steel Cut Oats 500 g,130.5,150.0,Breakfast cereals,Snacks and branded foods,4.0,2251,"Foodgrains, Oil & Masala"
2187,Saffola Classic Instant Masala Oats 500 g,181.35,195.0,Breakfast cereals,Snacks and branded foods,4.7,2368,"Foodgrains, Oil & Masala"
2190,Kellogg's Chocos Fills 180 g,92.07,99.0,Breakfast cereals,Snacks and branded foods,4.2,4384,"Foodgrains, Oil & Masala"
2191,Kellogg's Corn Flakes With Real Almond & Honey 1 kg,399.0,550.0,Breakfast cereals,Snacks and branded foods,4.4,1998,"Foodgrains, Oil & Masala"
2194,Saffola Peppy Tomato Instant Masala Oats 39 g,13.95,15.0,Breakfast cereals,Snacks and branded foods,4.0,2201,"Foodgrains, Oil & Masala"
2196,Kellogg's Fruit & Nut Crunchy Muesli 500 g,302.25,325.0,Breakfast cereals,Snacks and branded foods,4.3,3922,"Foodgrains, Oil & Masala"
2198,Saffola Peppy Tomato Instant Masala Oats 500 g,181.35,195.0,Breakfast cereals,Snacks and branded foods,4.2,1092,"Foodgrains, Oil & Masala"
2199,Timios Cereal Crunchies 300 g,148.8,160.0,Breakfast cereals,Snacks and branded foods,3.0,2711,"Foodgrains, Oil & Masala"
2200,Timios Nutty Energy Bar 600 g (Pack of 20),651.0,700.0,Breakfast cereals,Snacks and branded foods,4.3,3899,"Foodgrains, Oil & Masala"
